Buffer Size Network.node[7].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[6].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[0].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[4].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[3].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[2].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[1].lnk[0] (#0 - General-0-20190604-21:03:53-7007),
667.586516773298,135,677.885632131967,111,729.23535121941,17,,,,,,,915.281400323456,1
667.944698609578,134,677.944798609578,112,729.586416773298,16,,,,,,,916.12288818648,0
668.586516773298,135,678.885632131967,111,730.586416773298,15,,,,,,,916.12288818648,1
668.944698609578,134,678.944798609578,112,731.379759778476,16,,,,,,,917.12288818648,0
669.586516773298,135,679.885632131967,111,731.586416773298,15,,,,,,,917.12288818648,1
669.944698609578,134,679.944798609578,112,732.586416773298,14,,,,,,,917.24748675841,2
670.586516773298,135,680.429660382366,113,733.586416773298,13,,,,,,,918.12288818648,1
670.944698609578,134,680.885632131967,112,734.543168909813,14,,,,,,,918.12288818648,2
671.586516773298,135,680.944798609578,113,734.586416773298,13,,,,,,,919.12288818648,1
671.944698609578,134,681.885632131967,112,735.586416773298,12,,,,,,,919.12288818648,2
672.586516773298,135,681.944798609578,113,736.244152614135,13,,,,,,,920.12288818648,1
672.944698609578,134,682.885632131967,112,736.586416773298,12,,,,,,,920.12288818648,2
673.586516773298,135,682.944798609578,113,737.586416773298,11,,,,,,,921.12288818648,1
673.76927639178,136,683.885632131967,112,738.11700389693,12,,,,,,,921.12288818648,2
673.893916870418,137,683.944798609578,113,738.586416773298,11,,,,,,,922.12288818648,1
673.944698609578,136,684.885632131967,112,739.263589755113,12,,,,,,,922.12288818648,2
674.586516773298,137,684.944798609578,113,739.586416773298,11,,,,,,,923.12288818648,1
674.944698609578,136,685.885632131967,112,740.263589755113,12,,,,,,,923.12288818648,2
675.586516773298,137,685.944798609578,113,740.586416773298,11,,,,,,,924.12288818648,1
675.944698609578,136,686.603059762633,114,741.263589755113,12,,,,,,,924.12288818648,2
676.586516773298,137,686.885632131967,113,741.586416773298,11,,,,,,,925.12288818648,1
676.944698609578,136,686.944798609578,114,742.263589755113,12,,,,,,,925.12288818648,2
677.586516773298,137,687.885632131967,113,742.586416773298,11,,,,,,,926.12288818648,1
677.944698609578,136,687.944798609578,114,743.263589755113,12,,,,,,,927.12288818648,0
678.586516773298,137,688.885632131967,113,743.586416773298,11,,,,,,,928.618720777323,1
678.944698609578,136,688.944798609578,114,744.586416773298,10,,,,,,,928.618720777323,0
679.586516773298,137,689.885632131967,113,744.915875746685,11,,,,,,,931.028552145799,1
679.906703593963,138,689.944798609578,114,745.586416773298,10,,,,,,,931.028552145799,0
679.944698609578,137,690.885632131967,113,746.289643980491,11,,,,,,,933.421435001148,1
680.586516773298,138,690.944798609578,114,746.586416773298,10,,,,,,,933.421435001148,0
680.944698609578,137,691.885632131967,113,747.289643980491,11,,,,,,,935.668415779916,1
681.586516773298,138,691.944798609578,114,747.586416773298,10,,,,,,,935.668415779916,0
681.944698609578,137,692.557967029616,115,748.289643980491,11,,,,,,,936.668415779916,1
682.586516773298,138,692.885632131967,114,748.586416773298,10,,,,,,,936.668415779916,0
682.912476825883,139,692.944798609578,115,749.018756994918,11,,,,,,,937.668415779916,1
682.944698609578,138,693.885632131967,114,749.289643980491,12,,,,,,,937.668415779916,0
683.586516773298,139,693.944798609578,115,749.586416773298,11,,,,,,,940.662165620896,1
683.944698609578,138,694.885632131967,114,750.586416773298,10,,,,,,,940.662165620896,0
684.586516773298,139,694.944798609578,115,750.619488139093,11,,,,,,,941.015071071756,1
684.644643463358,140,695.885632131967,114,751.350242127106,12,,,,,,,941.662165620896,0
684.944698609578,139,695.944798609578,115,751.586416773298,11,,,,,,,943.072061668698,1
685.586516773298,140,696.885632131967,114,751.619488139093,12,,,,,,,943.072061668698,0
685.944698609578,139,696.944798609578,115,752.586416773298,11,,,,,,,943.579805521603,1
686.586516773298,140,697.885632131967,114,752.619488139093,12,,,,,,,944.072061668698,0
686.944698609578,139,697.944798609578,115,753.586416773298,11,,,,,,,944.505585789031,1
687.586516773298,140,698.885632131967,114,753.590681968983,12,,,,,,,944.807175907921,2
687.944698609578,139,698.944798609578,115,753.619488139093,13,,,,,,,945.072061668698,1
688.586516773298,140,699.885632131967,114,753.713750189338,14,,,,,,,945.365470623591,2
688.944698609578,139,699.944798609578,115,754.586416773298,13,,,,,,,946.072061668698,1
689.586516773298,140,700.885632131967,114,754.619488139093,14,,,,,,,946.388361437132,2
689.944698609578,139,700.944798609578,115,755.586416773298,13,,,,,,,947.072061668698,1
690.216934621938,140,701.885632131967,114,755.619488139093,14,,,,,,,948.072061668698,0
690.586516773298,141,701.944798609578,115,756.485092556404,15,,,,,,,948.942437879135,1
690.944698609578,140,702.885632131967,114,756.586416773298,14,,,,,,,949.072061668698,0
691.586516773298,141,702.944798609578,115,756.619488139093,15,,,,,,,949.592938553112,1
691.944698609578,140,703.885632131967,114,757.586416773298,14,,,,,,,949.942437879135,2
692.586516773298,141,703.944798609578,115,757.619488139093,15,,,,,,,950.072061668698,1
692.944698609578,140,704.885632131967,114,758.586416773298,14,,,,,,,951.072061668698,0
693.586516773298,141,704.944798609578,115,758.619488139093,15,,,,,,,952.209704177769,1
693.944698609578,140,705.885632131967,114,759.586416773298,14,,,,,,,952.209704177769,0
694.586516773298,141,705.944798609578,115,759.619488139093,15,,,,,,,953.209704177769,1
694.944698609578,140,706.885632131967,114,760.586416773298,14,,,,,,,953.209704177769,0
695.586516773298,141,706.944798609578,115,760.619488139093,15,,,,,,,955.181087071376,1
695.944698609578,140,707.885632131967,114,761.586416773298,14,,,,,,,955.181087071376,0
696.586516773298,141,707.944798609578,115,761.619488139093,15,,,,,,,956.181087071376,1
696.944698609578,140,708.885632131967,114,762.355443240376,16,,,,,,,956.181087071376,0
697.586516773298,141,708.944798609578,115,762.586416773298,15,,,,,,,957.181087071376,1
697.944698609578,140,709.885632131967,114,762.619488139093,16,,,,,,,957.181087071376,0
698.586516773298,141,709.944798609578,115,763.586416773298,15,,,,,,,958.181087071376,1
698.944698609578,140,710.885632131967,114,763.619488139093,16,,,,,,,958.181087071376,0
699.586516773298,141,710.944798609578,115,764.586416773298,15,,,,,,,959.181087071376,1
699.944698609578,140,711.885632131967,114,764.619488139093,16,,,,,,,959.181087071376,0
700.586516773298,141,711.944798609578,115,765.586416773298,15,,,,,,,960.181087071376,1
700.944698609578,140,712.012517481654,116,765.619488139093,16,,,,,,,960.181087071376,0
701.50431857572,141,712.885632131967,115,766.586416773298,15,,,,,,,961.181087071376,1
701.586516773298,142,712.944798609578,116,766.619488139093,16,,,,,,,961.181087071376,0
701.944698609578,141,713.639601067465,117,767.586416773298,15,,,,,,,962.181087071376,1
702.586516773298,142,713.885632131967,116,767.619488139093,16,,,,,,,962.181087071376,0
702.944698609578,141,713.944798609578,117,768.586416773298,15,,,,,,,963.181087071376,1
703.586516773298,142,714.885632131967,116,768.619488139093,16,,,,,,,963.181087071376,0
703.944698609578,141,714.944798609578,117,768.794894435927,17,,,,,,,964.181087071376,1
704.114875097775,142,715.885632131967,116,769.586416773298,16,,,,,,,964.181087071376,0
704.586516773298,143,715.944798609578,117,769.619488139093,17,,,,,,,965.391920599941,1
704.944698609578,142,716.885632131967,116,770.586416773298,16,,,,,,,965.391920599941,0
705.586516773298,143,716.944798609578,117,770.619488139093,17,,,,,,,969.143642401381,1
705.944698609578,142,717.361492374454,118,771.586416773298,16,,,,,,,969.143642401381,0
706.586516773298,143,717.885632131967,117,771.619488139093,17,,,,,,,969.3053866912,1
706.944698609578,142,717.944798609578,118,772.586416773298,16,,,,,,,969.50672269191,2
707.586516773298,143,718.885632131967,117,772.619488139093,17,,,,,,,970.143642401381,1
707.944698609578,142,718.944798609578,118,773.237537997555,18,,,,,,,970.488896540282,2
708.586516773298,143,719.390124093789,119,773.322616116203,19,,,,,,,971.143642401381,1
708.944698609578,142,719.885632131967,118,773.586416773298,18,,,,,,,971.653426851843,2
709.586516773298,143,719.944798609578,119,773.619488139093,19,,,,,,,972.143642401381,1
709.944698609578,142,720.885632131967,118,774.586416773298,18,,,,,,,973.143642401381,0
710.586516773298,143,720.944798609578,119,774.619488139093,19,,,,,,,973.638333063282,1
710.944698609578,142,721.389100456176,120,775.586416773298,18,,,,,,,974.143642401381,0
711.586516773298,143,721.885632131967,119,775.619488139093,19,,,,,,,975.397821068281,1
711.944698609578,142,721.944798609578,120,776.586416773298,18,,,,,,,975.397821068281,0
712.586516773298,143,722.885632131967,119,776.619488139093,19,,,,,,,978.148019556748,1
712.944698609578,142,722.944798609578,120,777.586416773298,18,,,,,,,978.148019556748,0
713.586516773298,143,723.885632131967,119,777.619488139093,19,,,,,,,979.208906745614,1
713.944698609578,142,723.944798609578,120,778.586416773298,18,,,,,,,979.208906745614,0
714.586516773298,143,724.885632131967,119,778.824958768592,19,,,,,,,980.208906745614,1
714.944698609578,142,724.944798609578,120,779.586416773298,18,,,,,,,980.208906745614,0
715.586516773298,143,725.885632131967,119,779.605950619566,19,,,,,,,980.747129281149,1
715.944698609578,142,725.944798609578,120,780.586416773298,18,,,,,,,981.208906745614,0
716.586516773298,143,726.885632131967,119,781.542470099407,19,,,,,,,981.208906745614,1
716.944698609578,142,726.944798609578,120,781.586416773298,18,,,,,,,982.208906745614,0
717.586516773298,143,727.885632131967,119,782.586416773298,17,,,,,,,982.208906745614,1
717.944698609578,142,727.944798609578,120,783.586416773298,16,,,,,,,983.208906745614,0
718.586516773298,143,728.885632131967,119,784.447513376704,17,,,,,,,983.208906745614,1
718.944698609578,142,728.944798609578,120,784.586416773298,16,,,,,,,983.298425032941,2
719.586516773298,143,729.885632131967,119,784.602332412325,17,,,,,,,984.208906745614,1
719.944698609578,142,729.944798609578,120,785.586416773298,16,,,,,,,984.208906745614,2
720.586516773298,143,730.885632131967,119,786.586416773298,15,,,,,,,985.208906745614,1
720.944698609578,142,730.944798609578,120,787.586416773298,14,,,,,,,985.208906745614,2
721.586516773298,143,731.303163357545,121,788.007362619973,15,,,,,,,986.208906745614,1
721.944698609578,142,731.885632131967,120,788.586416773298,14,,,,,,,986.208906745614,2
722.586516773298,143,731.944798609578,121,789.525814394125,15,,,,,,,987.208906745614,1
722.711916652272,144,732.885632131967,120,789.586416773298,14,,,,,,,987.208906745614,2
722.944698609578,143,732.944798609578,121,790.525814394125,15,,,,,,,987.959358735769,3
722.961494664403,144,733.748705410645,122,790.586416773298,14,,,,,,,988.208906745614,2
723.586516773298,145,733.885632131967,121,791.525814394125,15,,,,,,,988.208906745614,3
723.944698609578,144,733.944798609578,122,791.586416773298,14,,,,,,,989.208906745614,2
724.424247670359,145,734.885632131967,121,792.525814394125,15,,,,,,,989.208906745614,3
724.586516773298,146,734.944798609578,122,792.586416773298,14,,,,,,,990.208906745614,2
724.944698609578,145,735.885632131967,121,793.525814394125,15,,,,,,,990.424004792836,3
725.586516773298,146,735.944798609578,122,793.586416773298,14,,,,,,,991.208906745614,2
725.944698609578,145,736.885632131967,121,794.525814394125,15,,,,,,,991.424004792836,3
726.586516773298,146,736.944798609578,122,794.586416773298,14,,,,,,,992.208906745614,2
726.944698609578,145,737.885632131967,121,795.525814394125,15,,,,,,,992.424004792836,3
727.378423772382,146,737.944798609578,122,795.586416773298,14,,,,,,,993.208906745614,2
727.586516773298,147,738.618098368045,123,796.525814394125,15,,,,,,,993.424004792836,3
727.944698609578,146,738.885632131967,122,796.586416773298,14,,,,,,,993.68974891109,4
728.586516773298,147,738.944798609578,123,797.201775881558,15,,,,,,,994.208906745614,3
728.944698609578,146,739.885632131967,122,797.525814394125,16,,,,,,,994.424004792836,4
729.520628916336,147,739.944798609578,123,797.586416773298,15,,,,,,,995.208906745614,3
729.586516773298,148,740.885632131967,122,798.525814394125,16,,,,,,,995.424004792836,4
729.944698609578,147,740.944798609578,123,798.586416773298,15,,,,,,,996.208906745614,3
730.586516773298,148,741.885632131967,122,799.525814394125,16,,,,,,,996.279366136443,4
730.944698609578,147,741.944798609578,123,799.586416773298,15,,,,,,,997.208906745614,3
731.586516773298,148,742.885632131967,122,800.586416773298,14,,,,,,,998.208906745614,2
731.944698609578,147,742.944798609578,123,801.586416773298,13,,,,,,,999.208906745614,1
732.586516773298,148,743.712864273427,124,801.652002685676,14,,,,,,,999.289770351153,2
732.944698609578,147,743.885632131967,123,802.586416773298,13,,,,,,,999.992984884938,3
733.093799853226,148,743.944798609578,124,803.586416773298,12,,,,,,,,
733.586516773298,149,744.885632131967,123,804.586416773298,11,,,,,,,,
733.944698609578,148,744.944798609578,124,805.586416773298,10,,,,,,,,
734.586516773298,149,745.304829353706,125,806.474501494476,11,,,,,,,,
734.944698609578,148,745.458338218762,126,806.586416773298,10,,,,,,,,
735.586516773298,149,745.885632131967,125,807.586416773298,9,,,,,,,,
735.944698609578,148,745.944798609578,126,807.748864675179,10,,,,,,,,
736.586516773298,149,746.885632131967,125,808.101878117337,11,,,,,,,,
736.944698609578,148,746.944798609578,126,808.586416773298,10,,,,,,,,
737.586516773298,149,747.885632131967,125,809.245815306796,11,,,,,,,,
737.944698609578,148,747.944798609578,126,809.586416773298,10,,,,,,,,
738.586516773298,149,748.885632131967,125,810.407917071775,11,,,,,,,,
738.799016524493,150,748.944798609578,126,810.486866872059,12,,,,,,,,
738.944698609578,149,749.885632131967,125,810.586416773298,11,,,,,,,,
739.586516773298,150,749.944798609578,126,811.131260102268,12,,,,,,,,
739.944698609578,149,750.498405921184,127,811.586416773298,11,,,,,,,,
740.586516773298,150,750.885632131967,126,812.586416773298,10,,,,,,,,
740.944698609578,149,750.944798609578,127,812.609109517578,11,,,,,,,,
741.586516773298,150,751.885632131967,126,813.586416773298,10,,,,,,,,
741.944698609578,149,751.944798609578,127,813.609109517578,11,,,,,,,,
742.586516773298,150,752.885632131967,126,814.586416773298,10,,,,,,,,
742.944698609578,149,752.944798609578,127,814.609109517578,11,,,,,,,,
743.586516773298,150,753.885632131967,126,815.586416773298,10,,,,,,,,
743.944698609578,149,753.944798609578,127,816.586416773298,9,,,,,,,,
744.437818692359,150,754.581369365424,128,816.839337719873,10,,,,,,,,
744.586516773298,151,754.885632131967,127,817.206290969094,11,,,,,,,,
744.944698609578,150,754.944798609578,128,817.45638507741,12,,,,,,,,
745.586516773298,151,755.885632131967,127,817.586416773298,11,,,,,,,,
745.944698609578,150,755.944798609578,128,817.639880428816,12,,,,,,,,
746.099121810252,151,756.885632131967,127,818.202530160709,13,,,,,,,,
746.586516773298,152,756.944798609578,128,818.206290969094,14,,,,,,,,
746.944698609578,151,757.885632131967,127,818.586416773298,13,,,,,,,,
747.586516773298,152,757.944798609578,128,819.163008041452,14,,,,,,,,
747.944698609578,151,758.885632131967,127,819.206290969094,15,,,,,,,,
748.586516773298,152,758.944798609578,128,819.586416773298,14,,,,,,,,
748.944698609578,151,759.885632131967,127,820.206290969094,15,,,,,,,,
749.586516773298,152,759.944798609578,128,820.586416773298,14,,,,,,,,
749.944698609578,151,760.885632131967,127,821.065562784262,15,,,,,,,,
750.586516773298,152,760.944798609578,128,821.586416773298,14,,,,,,,,
750.944698609578,151,761.885632131967,127,822.023403890116,15,,,,,,,,
751.586516773298,152,761.944798609578,128,822.480924963499,16,,,,,,,,
751.944698609578,151,762.885632131967,127,822.586416773298,15,,,,,,,,
752.294304347143,152,762.944798609578,128,823.586416773298,14,,,,,,,,
752.586516773298,153,763.885632131967,127,824.487797731951,15,,,,,,,,
752.763081285193,154,763.944798609578,128,824.586416773298,14,,,,,,,,
752.944698609578,153,764.885632131967,127,825.487797731951,15,,,,,,,,
753.586516773298,154,764.944798609578,128,825.586416773298,14,,,,,,,,
753.944698609578,153,765.885632131967,127,826.487797731951,15,,,,,,,,
754.586516773298,154,765.944798609578,128,826.586416773298,14,,,,,,,,
754.944698609578,153,766.412820684661,129,826.617554581516,15,,,,,,,,
755.586516773298,154,766.885632131967,128,827.487797731951,16,,,,,,,,
755.944698609578,153,766.944798609578,129,827.586416773298,15,,,,,,,,
756.255986315588,154,767.885632131967,128,828.487797731951,16,,,,,,,,
756.586516773298,155,767.944798609578,129,828.586416773298,15,,,,,,,,
756.944698609578,154,768.885632131967,128,829.586416773298,14,,,,,,,,
757.586516773298,155,768.944798609578,129,829.701124747126,15,,,,,,,,
757.944698609578,154,769.885632131967,128,830.586416773298,14,,,,,,,,
758.586516773298,155,769.944798609578,129,831.173283621867,15,,,,,,,,
758.944698609578,154,770.885632131967,128,831.586416773298,14,,,,,,,,
759.586516773298,155,770.944798609578,129,831.733220110588,15,,,,,,,,
759.944698609578,154,771.622043008766,130,832.586416773298,14,,,,,,,,
760.586516773298,155,771.885632131967,129,832.733220110588,15,,,,,,,,
760.944698609578,154,771.944798609578,130,833.586416773298,14,,,,,,,,
761.586516773298,155,772.885632131967,129,833.733220110588,15,,,,,,,,
761.944698609578,154,772.944798609578,130,834.586416773298,14,,,,,,,,
762.586516773298,155,773.885632131967,129,834.733220110588,15,,,,,,,,
762.944698609578,154,773.944798609578,130,835.521360426052,16,,,,,,,,
763.586516773298,155,774.885632131967,129,835.586416773298,15,,,,,,,,
763.944698609578,154,774.944798609578,130,835.733220110588,16,,,,,,,,
764.586516773298,155,775.885632131967,129,836.586416773298,15,,,,,,,,
764.944698609578,154,775.944798609578,130,837.289952926102,16,,,,,,,,
765.586516773298,155,776.885632131967,129,837.586416773298,15,,,,,,,,
765.944698609578,154,776.944798609578,130,837.763006959111,16,,,,,,,,
766.586516773298,155,777.885632131967,129,838.392034525268,17,,,,,,,,
766.944698609578,154,777.944798609578,130,838.586416773298,16,,,,,,,,
767.586516773298,155,778.885632131967,129,839.392034525268,17,,,,,,,,
767.944698609578,154,778.944798609578,130,839.586416773298,16,,,,,,,,
768.586516773298,155,779.885632131967,129,840.392034525268,17,,,,,,,,
768.944698609578,154,779.944798609578,130,840.586416773298,16,,,,,,,,
769.586516773298,155,780.885632131967,129,841.392034525268,17,,,,,,,,
769.944698609578,154,780.944798609578,130,841.586416773298,16,,,,,,,,
770.586516773298,155,781.885632131967,129,842.392034525268,17,,,,,,,,
770.944698609578,154,781.944798609578,130,842.586416773298,16,,,,,,,,
771.586516773298,155,782.885632131967,129,843.392034525268,17,,,,,,,,
771.944698609578,154,782.944798609578,130,843.586416773298,16,,,,,,,,
772.586516773298,155,783.885632131967,129,844.392034525268,17,,,,,,,,
772.944698609578,154,783.935264355795,130,844.586416773298,16,,,,,,,,
773.586516773298,155,783.944798609578,131,845.392034525268,17,,,,,,,,
773.602955509471,156,784.082923411615,132,845.586416773298,16,,,,,,,,
773.944698609578,155,784.885632131967,131,846.392034525268,17,,,,,,,,
774.586516773298,156,784.944798609578,132,846.586416773298,16,,,,,,,,
774.944698609578,155,785.885632131967,131,847.392034525268,17,,,,,,,,
775.586516773298,156,785.944798609578,132,847.586416773298,16,,,,,,,,
775.944698609578,155,786.885632131967,131,848.301908751128,17,,,,,,,,
776.586516773298,156,786.944798609578,132,848.392034525268,18,,,,,,,,
776.944698609578,155,787.885632131967,131,848.586416773298,17,,,,,,,,
777.586516773298,156,787.944798609578,132,849.392034525268,18,,,,,,,,
777.944698609578,155,788.885632131967,131,849.586416773298,17,,,,,,,,
778.586516773298,156,788.944798609578,132,850.392034525268,18,,,,,,,,
778.944698609578,155,789.885632131967,131,850.586416773298,17,,,,,,,,
779.564534380566,156,789.944798609578,132,851.392034525268,18,,,,,,,,
779.586516773298,157,790.885632131967,131,851.586416773298,17,,,,,,,,
779.944698609578,156,790.944798609578,132,852.065757011322,18,,,,,,,,
780.586516773298,157,791.885632131967,131,852.392034525268,19,,,,,,,,
780.944698609578,156,791.906206165103,132,852.586416773298,18,,,,,,,,
781.586516773298,157,791.944798609578,133,853.392034525268,19,,,,,,,,
781.944698609578,156,792.885632131967,132,853.586416773298,18,,,,,,,,
782.586516773298,157,792.944798609578,133,854.392034525268,19,,,,,,,,
782.944698609578,156,793.885632131967,132,854.586416773298,18,,,,,,,,
783.129316776207,157,793.944798609578,133,855.392034525268,19,,,,,,,,
783.586516773298,158,794.885632131967,132,855.586416773298,18,,,,,,,,
783.944698609578,157,794.944798609578,133,856.392034525268,19,,,,,,,,
784.586516773298,158,795.885632131967,132,856.586416773298,18,,,,,,,,
784.944698609578,157,795.944798609578,133,856.613610535686,19,,,,,,,,
785.161381109944,158,796.885632131967,132,857.392034525268,20,,,,,,,,
785.586516773298,159,796.944798609578,133,857.586416773298,19,,,,,,,,
785.672890014992,160,797.885632131967,132,858.34825495146,20,,,,,,,,
785.944698609578,159,797.944798609578,133,858.392034525268,21,,,,,,,,
786.586516773298,160,798.885632131967,132,858.586416773298,20,,,,,,,,
786.944698609578,159,798.944798609578,133,858.67472292969,21,,,,,,,,
787.586516773298,160,799.885632131967,132,859.392034525268,22,,,,,,,,
787.944698609578,159,799.944798609578,133,859.586416773298,21,,,,,,,,
788.586516773298,160,800.673446756485,134,860.392034525268,22,,,,,,,,
788.590190876517,161,800.885632131967,133,860.586416773298,21,,,,,,,,
788.944698609578,160,800.944798609578,134,861.392034525268,22,,,,,,,,
789.586516773298,161,801.389690275412,135,861.586416773298,21,,,,,,,,
789.944698609578,160,801.885632131967,134,862.586416773298,20,,,,,,,,
790.586516773298,161,801.944798609578,135,863.586416773298,19,,,,,,,,
790.944698609578,160,802.885632131967,134,864.586416773298,18,,,,,,,,
791.586516773298,161,802.944798609578,135,865.227048960038,19,,,,,,,,
791.944698609578,160,803.885632131967,134,865.586416773298,18,,,,,,,,
792.586516773298,161,803.944798609578,135,866.586416773298,17,,,,,,,,
792.944698609578,160,804.885632131967,134,867.586416773298,16,,,,,,,,
793.586516773298,161,804.944798609578,135,867.808066234722,17,,,,,,,,
793.944698609578,160,805.885632131967,134,868.586416773298,16,,,,,,,,
794.510329558252,161,805.944798609578,135,869.169822366496,17,,,,,,,,
794.586516773298,162,806.885632131967,134,869.586416773298,16,,,,,,,,
794.944698609578,161,806.944798609578,135,870.586416773298,15,,,,,,,,
795.586516773298,162,807.885632131967,134,871.586416773298,14,,,,,,,,
795.944698609578,161,807.944798609578,135,871.673089156416,15,,,,,,,,
796.586516773298,162,808.885632131967,134,872.586416773298,14,,,,,,,,
796.944698609578,161,808.944798609578,135,872.754111879905,15,,,,,,,,
797.586516773298,162,809.885632131967,134,873.586416773298,14,,,,,,,,
797.944698609578,161,809.944798609578,135,873.754111879905,15,,,,,,,,
798.586516773298,162,810.885632131967,134,874.586416773298,14,,,,,,,,
798.944698609578,161,810.944798609578,135,875.076590067404,15,,,,,,,,
799.391789673095,162,811.885632131967,134,875.586416773298,14,,,,,,,,
799.586516773298,163,811.944798609578,135,876.076590067404,15,,,,,,,,
799.944698609578,162,812.885632131967,134,876.586416773298,14,,,,,,,,
800.586516773298,163,812.944798609578,135,877.562165984909,15,,,,,,,,
800.944698609578,162,813.885632131967,134,877.586416773298,14,,,,,,,,
801.381531646339,163,813.944798609578,135,878.586416773298,13,,,,,,,,
801.586516773298,164,814.885632131967,134,879.560019250331,14,,,,,,,,
801.944698609578,163,814.944798609578,135,879.586416773298,13,,,,,,,,
802.586516773298,164,815.885632131967,134,880.560019250331,14,,,,,,,,
802.944698609578,163,815.944798609578,135,880.586416773298,13,,,,,,,,
803.586516773298,164,816.885632131967,134,881.560019250331,14,,,,,,,,
803.944698609578,163,816.944798609578,135,881.586416773298,13,,,,,,,,
803.972670886858,164,817.885632131967,134,882.560019250331,14,,,,,,,,
804.586516773298,165,817.944798609578,135,882.586416773298,13,,,,,,,,
804.944698609578,164,818.885632131967,134,883.586416773298,12,,,,,,,,
805.586516773298,165,818.944798609578,135,883.716975320758,13,,,,,,,,
805.944698609578,164,819.885632131967,134,884.586416773298,12,,,,,,,,
806.586516773298,165,819.944798609578,135,884.716975320758,13,,,,,,,,
806.944698609578,164,820.885632131967,134,884.843746136131,14,,,,,,,,
807.586516773298,165,820.944798609578,135,885.586416773298,13,,,,,,,,
807.944698609578,164,821.096983698544,136,885.716975320758,14,,,,,,,,
808.586516773298,165,821.885632131967,135,886.586416773298,13,,,,,,,,
808.944698609578,164,821.944798609578,136,887.487669448508,14,,,,,,,,
809.586516773298,165,822.885632131967,135,887.586416773298,13,,,,,,,,
809.944698609578,164,822.944798609578,136,888.487669448508,14,,,,,,,,
810.586516773298,165,823.885632131967,135,888.586416773298,13,,,,,,,,
810.944698609578,164,823.944798609578,136,889.586416773298,12,,,,,,,,
811.586516773298,165,824.885632131967,135,889.656166800511,13,,,,,,,,
811.944698609578,164,824.944798609578,136,890.586416773298,12,,,,,,,,
812.586516773298,165,825.885632131967,135,890.656166800511,13,,,,,,,,
812.944698609578,164,825.944798609578,136,891.586416773298,12,,,,,,,,
813.586516773298,165,826.885632131967,135,891.656166800511,13,,,,,,,,
813.944698609578,164,826.944798609578,136,892.586416773298,12,,,,,,,,
814.242933306176,165,827.885632131967,135,893.418679450342,13,,,,,,,,
814.586516773298,166,827.944798609578,136,893.586416773298,12,,,,,,,,
814.944698609578,165,828.885632131967,135,894.418679450342,13,,,,,,,,
815.586516773298,166,828.944798609578,136,894.586416773298,12,,,,,,,,
815.944698609578,165,829.885632131967,135,895.586416773298,11,,,,,,,,
816.586516773298,166,829.944798609578,136,896.315511770793,12,,,,,,,,
816.944698609578,165,830.885632131967,135,896.586416773298,11,,,,,,,,
817.586516773298,166,830.944798609578,136,897.586416773298,10,,,,,,,,
817.944698609578,165,831.885632131967,135,897.866492387114,11,,,,,,,,
818.586516773298,166,831.944798609578,136,898.586416773298,10,,,,,,,,
818.944698609578,165,832.885632131967,135,899.265488950637,11,,,,,,,,
819.586516773298,166,832.944798609578,136,899.586416773298,10,,,,,,,,
819.944698609578,165,833.885632131967,135,900.586416773298,9,,,,,,,,
820.586516773298,166,833.944798609578,136,901.586416773298,8,,,,,,,,
820.944698609578,165,834.885632131967,135,901.8033531153,9,,,,,,,,
821.586516773298,166,834.944798609578,136,902.586416773298,8,,,,,,,,
821.944698609578,165,835.885632131967,135,902.8033531153,9,,,,,,,,
822.586516773298,166,835.944798609578,136,903.586416773298,8,,,,,,,,
822.944698609578,165,836.294641649214,137,903.8033531153,9,,,,,,,,
823.586516773298,166,836.885632131967,136,904.586416773298,8,,,,,,,,
823.944698609578,165,836.944798609578,137,904.8033531153,9,,,,,,,,
824.586516773298,166,837.885632131967,136,905.586416773298,8,,,,,,,,
824.944698609578,165,837.944798609578,137,905.720964157269,9,,,,,,,,
825.586516773298,166,838.885632131967,136,906.586416773298,8,,,,,,,,
825.944698609578,165,838.944798609578,137,907.309810864178,9,,,,,,,,
826.586516773298,166,839.885632131967,136,907.586416773298,8,,,,,,,,
826.944698609578,165,839.944798609578,137,907.737914834733,9,,,,,,,,
827.586516773298,166,840.885632131967,136,908.536913736904,10,,,,,,,,
827.944698609578,165,840.944798609578,137,908.586416773298,9,,,,,,,,
828.586516773298,166,841.885632131967,136,909.034890976078,10,,,,,,,,
828.944698609578,165,841.944798609578,137,909.586416773298,9,,,,,,,,
829.586516773298,166,842.885632131967,136,910.12298818648,10,,,,,,,,
829.944698609578,165,842.944798609578,137,910.586416773298,9,,,,,,,,
830.586516773298,166,843.885632131967,136,911.12298818648,10,,,,,,,,
830.944698609578,165,843.944798609578,137,911.367561495382,11,,,,,,,,
831.497983952973,166,844.885632131967,136,911.586416773298,10,,,,,,,,
831.586516773298,167,844.944798609578,137,912.12298818648,11,,,,,,,,
831.944698609578,166,845.885632131967,136,912.586416773298,10,,,,,,,,
